NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,9,14,37,47,47,67,69,87,74,61,89,82,88,90,77,59,65,89,87,97,96,84,65,82,104,90,81,60,57,47,19,9,3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,5,3,19,40,50,62,79,88,74,78,69,80,71,53,58,63,87,77,73,78,71,77,81,78,71,66,74,80,94,95,66,62,53,20,5,2,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,10,2,32,74,84,72,83,89,88,84,75,71,89,77,56,65,64,83,67,61,70,60,59,66,78,89,80,62,59,64,88,73,54,53,61,44,1,6,8,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,7,35,90,109,114,98,94,87,82,79,66,69,77,69,54,57,74,86,70,68,89,64,35,38,39,69,72,74,80,74,92,77,82,81,80,84,62,35,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,8,5,11,58,87,77,79,83,101,107,71,67,71,83,73,40,65,85,90,79,73,70,84,68,51,45,35,47,35,50,58,71,86,86,102,106,102,81,87,74,36,20,7,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,7,19,26,36,48,83,86,67,71,75,81,88,100,84,66,42,40,70,68,90,90,64,73,85,72,56,52,66,75,61,48,54,88,77,75,86,100,93,53,59,74,89,52,9,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,25,63,80,86,77,79,89,88,82,59,56,62,63,60,40,30,50,81,88,94,86,60,49,75,88,79,76,66,63,57,51,61,71,62,79,79,95,90,59,86,98,99,73,26,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,13,44,84,97,97,81,86,75,85,76,92,79,46,61,77,74,55,60,59,94,93,61,25,17,33,51,81,104,89,85,63,53,57,53,82,67,78,82,65,77,83,94,88,103,94,60,30,6,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,7,27,58,75,75,66,78,86,79,73,77,83,68,64,66,70,59,40,57,63,77,79,67,69,52,60,96,98,99,68,66,65,64,65,58,79,82,86,80,76,67,73,89,85,98,103,97,71,25,7,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,10,20,46,47,59,76,86,87,89,86,80,70,80,86,54,60,81,86,78,76,70,64,74,81,83,43,56,74,63,73,53,64,72,67,63,46,70,63,64,77,74,71,87,93,93,82,84,89,99,81,11,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,11,25,44,66,73,77,93,86,73,84,68,70,73,78,85,60,72,70,89,83,71,60,78,105,88,80,19,41,82,78,83,75,60,54,56,58,63,65,63,59,63,81,76,58,69,72,68,61,73,83,107,61,3,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,20,80,108,101,85,93,94,75,74,66,62,74,82,77,68,69,79,85,70,78,80,76,93,96,104,98,58,66,97,96,69,37,38,49,51,50,50,74,68,68,85,68,63,61,58,44,31,50,75,104,82,19,13,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,2,8,59,91,70,74,62,40,41,62,67,72,65,57,53,49,44,47,79,76,91,90,85,96,90,99,80,81,94,81,78,55,18,26,54,51,68,68,46,64,89,80,66,65,71,69,55,54,37,35,57,80,106,65,7,17,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,6,26,73,70,58,38,24,36,41,56,83,77,68,56,47,53,51,70,82,79,81,74,95,109,95,88,72,94,63,46,92,87,83,71,59,55,68,60,36,46,62,68,59,57,54,61,53,34,44,36,37,55,84,83,28,13,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,9,5,37,82,84,78,79,80,60,49,45,62,59,65,62,35,36,62,87,85,94,73,58,91,89,77,76,74,92,68,35,68,97,101,94,57,55,70,52,62,37,41,58,54,61,49,54,54,63,71,75,76,55,52,80,57,4,7,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,7,4,17,42,67,70,66,60,80,87,68,43,47,56,67,68,51,63,65,82,77,64,56,49,77,79,70,68,86,86,74,78,92,106,108,95,71,69,72,82,77,58,44,55,66,62,73,75,89,88,77,91,87,87,88,82,66,11,8,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,7,3,10,43,68,75,69,59,71,84,83,63,56,51,57,67,51,65,81,81,75,69,78,71,50,66,50,36,77,97,83,80,68,57,69,48,59,70,77,74,69,63,50,54,37,47,69,70,85,94,85,74,56,65,90,82,71,37,5,10,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,9,13,13,67,93,81,82,103,91,79,87,86,86,63,35,47,71,57,71,90,82,73,62,75,76,67,59,39,37,61,95,106,51,21,14,19,46,75,99,62,59,69,72,67,66,63,76,83,70,71,81,70,60,72,56,47,57,46,28,10,9,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,2,6,42,66,67,50,47,57,73,57,81,85,76,80,61,61,73,61,47,78,76,79,75,68,67,61,36,54,105,78,82,86,85,59,47,70,70,63,67,73,69,70,61,71,55,47,62,72,71,63,60,60,69,60,50,41,55,59,62,25,9,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,28,61,88,86,85,61,59,88,110,98,89,82,81,98,74,58,64,50,46,61,70,71,68,62,63,48,56,86,95,63,67,64,47,41,59,74,66,84,77,84,68,40,70,57,46,43,55,74,83,76,75,80,66,67,82,100,92,76,39,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,3,8,50,79,97,99,89,74,59,46,39,58,88,85,84,105,99,84,71,75,73,95,69,44,56,41,56,61,43,47,56,34,35,39,61,87,85,86,65,69,95,97,78,70,61,53,49,56,59,62,68,76,74,65,69,66,67,62,69,76,45,19,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,19,46,91,83,77,72,67,55,58,57,55,75,68,68,94,101,93,80,67,93,93,65,51,71,60,57,65,38,47,53,68,53,77,62,74,79,61,87,63,58,79,92,74,71,64,35,46,47,43,55,61,59,64,71,69,71,68,81,81,30,29,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,4,21,50,83,98,86,67,55,45,51,63,86,90,72,63,63,49,63,102,100,85,60,76,59,45,69,65,67,49,48,48,57,73,77,71,84,86,91,53,7,46,57,49,43,51,48,57,53,45,59,66,68,58,76,73,87,77,79,77,42,25,13,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,14,16,74,103,92,82,90,95,81,79,69,65,60,91,112,100,94,49,72,85,79,96,94,81,72,85,84,54,41,47,51,55,54,69,61,84,87,76,48,23,23,34,68,71,68,66,79,58,46,36,66,53,63,69,65,78,79,106,82,69,43,31,9,4,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,13,40,86,101,77,57,72,85,99,77,73,81,57,51,46,73,81,73,67,76,87,74,80,63,70,59,60,40,31,58,56,63,53,52,52,81,64,19,28,55,12,53,62,48,59,53,67,48,35,35,46,67,74,70,70,60,63,59,82,97,78,68,20,13,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,14,62,82,80,99,86,86,95,72,94,104,88,63,70,93,72,61,66,65,61,81,77,65,36,61,73,12,34,9,7,28,43,75,62,72,43,44,41,31,16,18,50,41,64,65,65,50,52,36,39,37,68,84,75,85,76,93,102,87,82,114,103,57,3,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,16,65,79,75,69,91,114,106,77,77,65,81,80,40,71,65,93,71,68,83,79,81,81,62,39,57,20,32,16,11,49,38,48,61,42,37,33,64,63,6,32,48,76,59,72,59,62,55,39,35,32,46,48,93,75,76,70,71,90,97,88,77,58,7,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,12,12,57,77,88,76,67,85,93,78,47,25,54,71,54,56,53,64,76,71,61,57,63,55,42,62,22,47,20,34,35,44,48,37,61,36,23,35,59,58,29,65,52,61,60,72,67,71,56,39,15,23,35,35,62,71,77,64,81,97,78,53,85,58,21,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,11,8,58,88,74,89,88,78,53,58,63,72,79,57,72,66,77,64,70,76,87,89,51,62,35,40,55,19,40,2,49,48,31,11,60,47,34,38,29,22,23,41,45,67,87,63,81,57,61,69,39,42,38,44,51,89,87,91,86,37,50,69,88,73,18,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,5,14,65,98,81,75,76,79,73,69,63,59,58,67,86,80,59,62,78,62,62,95,54,77,74,59,53,21,50,36,57,52,38,34,31,48,33,56,54,46,73,45,48,63,44,43,72,65,58,50,27,22,32,32,43,34,50,47,27,44,62,80,99,61,12,11,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,16,35,85,94,69,70,70,79,81,90,94,65,78,77,82,65,30,41,64,63,46,50,59,71,86,60,42,53,45,51,56,38,25,52,87,48,50,24,40,20,44,44,52,68,84,80,74,61,56,55,59,54,33,23,34,47,27,41,50,67,73,75,72,36,12,10,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,18,72,95,98,83,70,76,84,92,91,79,86,75,62,62,34,52,59,55,38,42,70,64,64,65,38,30,34,31,58,68,60,40,18,22,32,38,4,36,57,64,38,59,47,77,59,79,66,56,70,63,95,72,89,53,38,30,27,49,86,88,48,41,37,34,1,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,18,58,91,76,88,70,85,94,68,72,73,72,62,76,50,61,54,61,50,43,63,54,74,52,61,75,55,33,4,18,54,58,28,64,56,24,51,31,25,38,66,78,70,73,84,61,46,43,50,53,64,74,76,79,49,30,38,53,35,70,87,91,86,72,32,5,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,16,83,103,70,62,51,69,82,58,72,63,75,64,43,57,54,60,49,40,26,42,52,43,48,71,49,55,49,25,39,53,31,41,58,38,24,33,48,50,50,42,66,51,80,80,79,72,49,57,48,81,87,87,92,60,67,57,39,30,59,75,87,97,88,81,28,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,67,115,83,65,77,85,67,60,58,41,51,51,40,40,56,69,44,53,52,39,73,77,70,47,49,36,42,42,71,77,26,47,23,36,26,37,48,29,16,34,60,72,77,87,80,78,57,30,50,60,63,76,52,57,82,89,82,66,74,40,43,51,94,101,108,60,1,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,13,89,97,61,59,70,70,54,77,53,34,53,71,90,95,86,76,59,55,30,42,66,57,83,64,40,23,41,25,41,33,26,35,22,28,41,29,21,35,43,41,55,84,93,58,95,97,67,51,61,70,62,72,70,24,28,59,64,95,85,60,47,33,61,89,110,78,8,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,21,71,92,74,80,92,99,80,67,72,82,79,103,107,87,74,55,62,69,71,68,49,56,74,41,36,45,43,34,39,43,44,96,70,44,19,41,49,30,40,55,77,87,61,58,66,93,76,71,49,38,50,50,61,47,32,43,114,87,69,50,42,37,51,65,101,82,0,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,17,61,83,120,101,73,67,60,70,69,72,71,79,93,98,78,49,50,20,33,66,69,40,44,27,13,7,26,39,42,50,47,60,50,51,50,24,18,23,24,43,57,57,63,108,85,59,55,42,34,50,79,66,97,83,103,67,47,40,38,54,51,58,61,67,89,89,11,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,4,48,72,79,99,84,102,98,108,87,35,61,44,75,81,65,84,86,65,60,41,48,74,39,32,41,39,53,66,51,29,29,30,30,13,14,32,62,89,85,89,64,59,31,48,55,29,69,54,58,67,65,36,29,78,82,53,41,61,65,91,72,72,85,85,101,103,33,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
