NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,16,43,56,57,71,82,89,72,61,67,80,87,89,93,73,84,94,99,110,92,87,84,78,100,93,77,64,54,37,12,9,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,5,6,22,43,46,55,80,93,95,83,67,75,68,73,83,82,88,75,78,63,57,86,87,91,82,59,87,82,89,92,50,67,44,22,5,8,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,4,4,42,77,68,60,74,98,94,86,81,73,68,74,72,76,76,84,80,74,84,55,62,83,103,94,73,49,58,82,92,70,55,59,48,31,7,7,13,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,12,15,27,82,89,94,100,87,111,90,67,51,71,78,66,65,73,84,85,72,68,74,65,47,53,69,66,63,44,62,94,107,86,92,81,87,86,60,25,6,5,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,12,8,22,52,91,74,76,90,89,94,62,63,70,74,74,71,69,91,78,88,76,69,91,68,50,33,36,45,41,50,69,77,88,88,88,88,88,80,86,86,33,2,6,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,14,19,36,32,40,82,94,84,53,64,83,89,96,88,87,69,71,83,97,75,85,58,69,98,73,55,29,48,46,54,55,69,88,91,82,86,92,87,70,74,82,81,42,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,13,37,75,85,83,72,67,83,86,63,46,55,69,86,75,85,73,74,90,86,84,81,47,52,87,65,66,51,56,38,53,55,59,90,86,90,75,76,77,79,83,85,98,78,28,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,6,28,72,88,67,64,71,79,85,70,90,73,47,47,54,77,66,55,62,86,73,52,32,21,34,48,84,102,98,68,37,57,61,68,80,73,87,72,70,65,74,94,97,101,79,48,18,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,7,21,59,76,72,51,51,64,69,88,78,57,71,55,41,46,57,64,57,51,82,79,75,59,39,53,75,92,87,81,57,43,34,52,53,77,77,95,97,64,61,76,75,88,93,86,82,54,17,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,7,9,41,59,85,79,53,44,49,63,79,87,67,78,57,49,57,69,63,56,60,82,92,89,75,31,46,84,84,70,75,56,40,41,56,46,92,80,78,91,59,48,80,85,85,76,75,79,95,59,11,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,1,5,29,57,65,74,83,74,53,44,57,57,83,98,79,64,52,46,49,57,61,76,85,97,66,45,38,25,94,97,92,79,54,44,42,62,55,72,67,53,70,65,60,71,83,77,66,60,81,93,96,48,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,4,9,64,96,79,78,81,84,59,58,44,42,59,73,75,60,46,47,72,50,66,74,89,94,91,102,99,66,82,99,85,69,38,40,49,65,72,84,89,67,67,66,64,70,62,64,56,50,74,92,100,77,17,6,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,0,15,47,92,77,73,72,63,69,67,50,44,48,49,55,70,70,55,44,45,69,79,95,109,76,94,72,90,91,77,84,65,61,30,49,47,41,46,52,77,94,85,59,66,51,59,46,48,55,53,69,77,87,46,13,5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,8,16,72,97,79,80,63,65,63,63,47,35,50,63,67,83,71,55,52,61,70,73,113,94,90,88,64,79,48,49,86,89,79,68,48,41,52,42,47,52,71,61,48,41,46,50,55,63,55,48,44,49,64,65,28,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,17,10,17,79,97,93,84,91,73,48,44,41,19,31,42,53,59,60,64,60,63,70,75,111,121,82,79,76,89,46,27,75,95,95,89,68,61,74,54,56,62,52,50,51,69,80,86,68,73,71,68,71,64,66,85,55,9,12,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,6,8,8,37,66,80,65,68,74,86,84,63,47,32,43,42,48,48,62,66,69,34,55,71,77,82,52,65,102,107,75,75,73,97,117,95,70,57,64,53,57,66,66,65,64,68,65,81,91,89,90,89,90,85,76,64,58,16,12,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,9,5,19,51,69,78,71,55,60,94,97,83,68,41,37,36,53,51,77,62,65,48,47,36,50,56,34,61,71,78,86,85,73,70,55,72,63,45,74,63,72,70,51,67,66,50,60,76,101,97,69,65,68,72,85,90,70,28,9,3,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,12,13,11,58,77,81,95,105,94,90,79,84,80,68,47,44,41,41,48,64,63,74,69,65,43,49,57,49,43,55,96,97,80,21,37,46,61,88,63,59,59,60,68,51,80,74,69,68,53,72,88,100,102,75,68,65,75,51,29,12,8,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,8,8,41,70,75,73,77,84,92,74,84,102,84,88,60,72,58,61,81,84,80,71,74,57,60,29,37,51,100,102,86,82,77,85,59,60,76,78,68,80,93,93,63,77,67,75,84,67,68,44,69,71,67,59,37,62,60,60,65,26,7,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,13,38,63,87,95,80,77,64,82,98,81,81,107,93,89,79,58,64,48,75,61,102,84,64,50,67,36,38,93,102,97,42,59,65,80,70,65,78,80,70,70,75,83,83,65,52,46,52,73,61,78,81,77,68,75,78,94,99,77,41,4,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,4,7,31,73,79,84,79,71,53,43,61,70,87,88,89,78,85,98,55,65,94,54,60,52,50,76,70,69,51,48,36,32,41,77,75,54,72,83,77,75,59,58,80,72,67,78,64,64,64,66,70,66,71,60,73,74,78,84,85,88,59,15,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,6,7,37,75,79,71,76,83,68,55,52,58,67,69,66,75,86,71,57,73,79,69,52,53,74,61,80,59,49,56,47,61,68,57,58,89,63,78,72,61,67,50,73,86,76,52,43,59,44,54,56,61,63,79,61,64,76,73,79,72,35,6,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,15,22,60,81,97,92,85,73,52,52,39,58,70,63,36,43,50,62,79,72,85,66,74,56,85,88,70,66,66,69,77,57,41,56,63,87,72,66,18,54,52,34,59,66,94,82,50,52,57,74,89,83,88,77,64,61,55,65,71,38,31,0,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,2,8,56,87,75,80,89,74,79,80,61,59,59,72,72,53,31,43,56,75,93,69,81,59,41,72,92,100,52,46,37,42,48,32,47,54,90,63,16,4,19,50,64,72,69,83,64,37,50,57,79,65,84,79,57,64,57,79,85,82,53,22,4,5,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,12,34,78,84,85,55,76,96,106,100,69,59,38,39,55,48,31,22,56,88,89,87,72,57,78,95,67,41,54,59,44,55,75,61,72,52,47,15,18,37,11,55,50,35,69,74,60,22,41,54,56,67,68,85,83,66,71,79,78,87,76,52,16,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,4,54,81,64,89,89,89,90,93,99,102,62,43,48,44,60,31,38,36,73,77,100,64,44,63,64,42,29,22,43,53,44,77,89,68,37,11,28,16,39,11,56,36,51,65,69,68,52,45,38,58,66,73,88,74,75,87,96,85,92,89,94,36,8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,12,49,88,83,62,91,105,81,93,79,66,55,61,52,32,51,51,61,59,72,94,89,61,49,35,50,23,20,47,47,24,42,78,66,40,34,33,21,36,16,40,47,45,68,91,98,67,39,47,53,37,55,54,76,84,85,73,59,64,83,72,82,58,10,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,8,16,54,103,69,71,57,80,106,89,73,39,55,53,56,46,51,42,49,78,82,75,65,52,30,41,25,5,33,57,31,53,48,45,59,52,15,17,20,22,23,76,64,43,74,97,76,72,46,41,38,37,59,61,78,70,69,67,73,89,89,89,89,68,13,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,6,23,46,101,82,80,47,45,78,101,82,53,38,23,52,45,30,24,32,63,89,97,69,58,40,40,50,18,19,25,34,33,50,69,75,56,29,22,21,22,32,44,49,61,70,75,66,66,51,44,41,57,77,63,61,78,70,86,90,79,79,79,73,53,0,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,11,15,48,92,92,97,72,59,62,60,59,40,39,45,30,35,49,43,67,80,110,100,110,86,62,94,59,28,34,46,56,63,37,62,54,42,49,9,31,27,41,31,47,47,61,94,96,74,47,54,50,40,57,52,47,51,74,65,68,75,72,62,76,43,0,6,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,14,29,77,63,81,80,78,78,55,34,53,45,34,26,28,60,41,53,58,71,83,96,70,70,48,76,55,49,4,27,14,31,29,13,28,42,48,29,23,43,47,58,70,45,76,79,104,88,48,56,57,74,60,37,57,67,79,96,82,78,84,81,72,45,8,17,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,35,65,51,62,69,61,81,62,33,48,40,35,47,51,51,50,57,59,78,99,115,72,62,58,75,54,54,48,19,12,21,26,19,26,13,26,19,0,17,50,47,69,48,63,66,84,71,56,60,84,92,86,98,63,65,61,62,62,73,80,71,42,41,19,3,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,11,49,83,63,47,64,86,78,77,52,34,36,32,47,68,42,60,58,56,102,105,114,79,52,60,57,54,64,9,29,52,19,35,60,60,24,9,4,21,62,71,52,76,77,82,87,99,84,64,55,88,88,80,71,69,69,66,54,67,85,98,91,87,60,26,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,13,61,58,60,56,65,81,78,83,49,59,54,55,68,76,74,57,45,55,106,118,124,85,65,51,51,35,53,56,36,48,51,39,54,52,44,65,25,22,41,66,47,82,73,89,102,83,79,89,48,63,67,107,103,61,53,69,49,24,47,81,100,89,93,80,27,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,52,88,81,86,61,76,61,44,60,63,64,66,54,82,84,72,50,39,58,73,120,106,78,87,51,41,42,27,28,10,46,66,46,43,67,47,20,18,23,26,56,81,65,78,90,99,90,92,74,41,47,55,48,76,85,83,86,74,51,40,51,59,92,108,106,52,2,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,11,60,102,100,90,63,55,47,35,35,46,63,61,86,78,94,83,55,33,49,100,96,106,92,79,67,60,23,25,18,27,52,43,30,36,50,18,38,31,40,38,71,73,72,112,102,84,103,98,64,58,65,58,64,47,36,77,85,69,76,80,69,72,67,89,114,76,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7,62,99,77,94,98,83,62,56,40,58,90,85,95,66,47,46,63,66,91,113,115,106,111,82,59,57,54,32,34,42,12,65,39,36,54,20,34,46,26,51,62,87,93,91,93,119,96,68,98,67,69,52,67,66,57,61,57,69,89,79,63,46,65,60,111,83,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,17,53,83,108,104,107,95,77,77,65,67,67,87,75,99,98,114,86,70,68,94,123,107,100,77,74,32,24,49,63,46,20,36,13,34,72,56,72,35,15,50,45,71,118,126,130,93,72,71,55,37,72,66,84,85,83,77,73,59,79,67,64,44,41,55,88,86,15,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,5,26,76,91,88,96,104,90,84,79,61,86,96,63,83,94,100,82,57,54,68,105,94,105,94,72,68,37,41,44,37,46,10,28,34,25,55,46,17,54,28,52,75,72,101,84,86,88,100,73,41,51,53,50,82,91,91,67,61,55,66,57,56,57,66,75,84,33,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
