NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,5,19,33,42,50,58,78,78,66,62,77,86,80,97,98,56,93,103,86,98,82,99,85,75,85,76,72,65,58,41,13,5,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,10,6,19,37,39,61,73,88,85,75,79,84,79,85,70,78,93,65,81,77,71,86,85,82,85,65,83,85,90,80,58,58,48,14,1,7,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,7,9,32,67,51,46,72,87,86,76,70,71,90,75,70,76,75,100,68,78,75,47,50,88,92,98,70,54,73,78,94,76,61,46,50,24,13,5,9,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,11,13,33,81,91,96,89,99,95,66,72,52,60,85,70,70,88,83,85,57,66,89,67,68,52,80,79,43,49,70,85,96,86,96,81,83,80,55,27,6,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,9,6,19,66,84,86,73,81,98,87,70,70,67,76,75,65,82,85,85,72,56,68,88,59,59,61,40,37,26,36,57,84,92,76,85,101,97,85,89,73,29,4,11,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,9,25,27,28,51,83,102,57,43,75,84,90,84,83,68,63,65,84,95,77,70,57,67,94,77,48,34,31,28,46,65,73,101,82,72,86,97,82,67,89,87,74,36,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7,35,65,83,81,68,70,75,92,76,53,54,68,75,70,64,55,58,82,94,72,73,45,52,72,85,83,62,59,50,47,49,59,80,73,89,91,79,87,75,77,79,83,61,22,4,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,9,33,79,83,88,67,69,85,75,62,74,78,59,58,64,70,59,52,45,86,81,54,20,11,38,43,80,100,84,60,53,43,36,75,95,84,83,73,62,79,82,79,94,91,81,57,20,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,11,23,61,78,74,57,55,69,80,90,82,54,66,61,50,39,67,65,39,68,97,89,70,53,42,62,79,100,92,64,56,46,52,54,72,90,68,90,86,81,63,76,84,81,96,86,82,53,12,3,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,6,8,40,68,84,84,64,51,51,79,96,83,74,69,61,51,53,58,57,33,60,94,98,86,77,52,58,101,96,92,64,56,46,38,49,47,81,73,64,79,69,64,68,91,77,77,84,79,98,61,1,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,5,28,67,73,92,89,78,54,46,57,57,83,87,93,77,47,39,59,56,58,78,96,100,76,62,25,28,78,102,92,69,56,35,46,56,68,82,80,69,79,81,53,61,76,74,65,67,84,93,97,39,13,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,8,9,71,109,104,88,85,80,70,63,47,52,54,88,95,55,41,53,56,50,73,109,108,103,96,94,89,59,81,113,88,62,44,35,43,58,60,49,96,88,76,64,59,65,60,72,71,63,73,81,96,72,7,14,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,0,10,50,88,83,68,69,71,64,53,61,61,60,47,56,62,62,54,53,66,47,89,106,106,116,104,92,98,87,98,81,67,48,36,46,43,55,55,57,75,79,77,64,48,49,57,60,55,62,58,68,85,90,55,10,11,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,0,19,73,100,81,69,59,65,63,46,53,48,50,61,59,75,69,58,71,79,64,70,82,100,98,88,68,68,55,64,92,93,86,56,50,37,64,70,51,59,84,75,71,51,53,63,59,37,51,46,51,62,71,71,22,5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,12,11,27,83,91,104,95,83,64,57,68,45,30,41,54,62,69,67,63,75,48,51,78,100,109,79,65,53,87,59,39,63,76,91,104,63,48,67,69,62,68,61,50,70,71,72,86,70,65,90,74,64,50,60,85,47,5,7,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,13,11,7,35,63,80,81,56,66,83,85,61,39,37,38,50,39,49,60,76,67,53,70,65,101,88,65,57,92,96,88,82,81,100,103,108,77,55,62,67,70,56,41,55,65,64,49,60,81,96,77,90,86,83,68,77,53,14,10,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,3,4,7,43,64,71,79,63,69,74,85,77,63,56,52,57,48,52,63,69,73,54,36,40,26,18,19,20,66,89,97,96,61,74,76,77,49,53,66,56,52,63,84,77,62,64,72,78,90,78,66,51,51,78,94,90,63,32,7,7,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,4,9,16,55,87,110,91,93,89,73,77,82,91,69,71,60,52,47,66,76,85,80,59,58,44,55,25,30,43,64,114,118,81,21,21,23,50,73,86,71,67,75,83,76,61,77,62,85,66,68,103,96,97,82,63,56,64,44,35,11,7,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,3,7,35,73,83,91,84,76,93,74,78,94,89,78,77,58,44,45,67,86,75,82,69,85,62,57,48,27,75,76,99,93,87,79,34,65,83,68,82,82,77,79,72,82,66,70,95,94,69,46,74,77,81,53,24,48,50,68,54,22,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,4,25,59,75,89,101,79,74,71,85,71,81,91,79,83,81,53,39,56,84,79,51,63,81,80,61,39,26,83,90,83,40,72,73,74,67,64,83,88,70,65,82,70,76,76,61,53,56,67,78,78,97,69,65,67,74,82,83,83,36,3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,8,8,31,66,82,87,93,91,67,64,70,80,86,78,89,85,103,71,62,73,89,78,53,56,84,75,80,71,34,65,60,72,59,86,64,52,52,78,84,73,64,57,89,82,71,72,59,47,50,70,92,58,82,68,82,71,63,71,72,79,50,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,9,9,31,77,79,66,74,72,85,78,87,74,66,86,83,81,81,83,50,52,73,64,68,66,79,83,90,80,69,61,55,69,62,82,69,87,72,63,73,62,61,32,57,82,89,68,60,44,52,49,63,68,76,78,57,56,71,80,78,78,43,10,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,9,24,49,76,99,91,79,77,64,66,72,63,73,62,66,59,61,53,59,76,82,88,84,83,69,81,75,90,71,46,68,69,49,74,65,57,61,60,41,8,40,32,63,88,90,81,47,52,57,67,87,75,84,84,76,71,73,91,78,48,22,1,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,10,10,62,96,78,86,88,96,86,77,41,45,64,66,76,47,54,40,52,69,64,74,67,72,56,66,76,82,72,92,74,55,59,70,94,104,64,47,25,25,20,38,48,34,76,65,68,46,58,74,79,81,74,77,83,61,67,64,76,75,42,30,6,9,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,17,28,86,82,87,62,75,102,100,97,74,60,34,42,56,49,40,41,70,66,65,78,47,64,54,91,41,54,52,59,72,66,74,52,79,30,38,9,18,42,21,45,56,56,96,85,60,47,45,46,50,67,67,79,91,79,75,76,82,75,68,63,20,8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,12,53,83,71,79,91,76,94,108,98,106,67,55,34,39,63,48,48,54,70,98,69,71,41,58,62,25,12,15,33,44,44,74,67,50,28,14,21,26,18,28,50,53,78,82,68,60,60,47,32,63,64,72,80,84,71,83,90,81,89,92,80,29,14,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,4,56,80,88,72,72,93,75,103,88,66,61,54,37,26,34,47,54,58,67,89,83,61,46,40,64,42,15,27,50,31,33,60,70,25,43,3,3,17,0,33,26,12,44,74,97,68,52,58,48,28,56,67,78,76,74,69,55,70,67,72,82,56,3,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,9,9,66,97,70,61,43,72,87,81,65,46,56,50,30,51,47,41,54,50,69,99,93,59,43,50,61,16,31,19,53,38,50,48,26,36,37,10,9,32,19,41,62,54,61,95,96,57,36,31,32,50,49,61,78,92,81,62,76,81,85,86,89,48,13,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,8,15,41,91,88,72,33,52,81,83,84,62,46,42,33,37,38,54,45,42,96,109,69,68,35,47,43,27,15,53,38,31,29,41,27,33,30,25,24,35,40,58,45,40,54,86,79,70,42,21,45,62,55,48,64,76,71,87,90,82,83,87,85,57,13,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,8,18,60,91,92,88,84,58,37,44,55,48,43,33,27,31,30,47,47,81,102,106,90,64,57,35,60,37,8,44,49,30,43,55,11,34,34,9,25,1,31,49,56,42,59,88,94,75,59,43,31,44,56,53,65,53,68,71,69,76,75,69,78,44,19,11,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,5,28,64,69,88,83,64,78,71,40,52,48,47,39,27,36,41,23,48,52,65,87,85,71,51,56,54,45,13,18,41,47,20,50,27,50,32,15,26,20,46,43,71,73,67,75,89,66,44,40,44,65,52,44,56,52,81,81,67,70,79,80,66,28,0,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,10,42,71,52,61,63,66,84,72,55,42,20,26,44,82,68,47,37,55,81,74,103,84,90,54,70,45,62,44,13,37,6,38,39,35,49,17,24,12,32,50,38,75,59,61,89,87,58,53,69,74,98,95,54,71,66,69,64,58,68,75,60,37,60,20,8,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,13,53,84,64,55,66,82,88,73,62,39,52,50,52,61,39,46,38,65,93,87,106,99,66,68,47,71,58,27,48,24,19,0,11,10,18,10,4,20,23,32,57,81,77,82,103,91,60,39,43,80,98,90,105,82,74,75,55,62,66,82,81,72,57,31,1,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,10,55,81,57,58,54,65,72,60,74,64,37,47,56,63,54,75,68,56,90,107,102,97,96,65,48,34,28,38,43,49,30,56,43,12,55,48,7,12,28,51,63,102,77,104,104,89,72,35,35,50,82,85,96,82,71,65,47,49,58,87,101,89,86,67,27,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,54,91,81,85,67,65,62,71,59,51,76,46,59,60,69,50,58,45,42,97,115,110,93,73,72,58,29,28,14,41,43,43,52,24,40,37,21,16,31,25,42,66,69,98,97,105,77,64,53,34,66,63,61,80,107,76,80,71,58,48,50,64,79,106,97,30,15,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,6,52,94,106,97,81,60,43,47,56,28,59,61,80,75,70,85,39,39,61,93,89,89,94,94,95,75,30,17,43,24,35,9,36,29,44,38,43,38,35,20,23,72,89,97,90,102,92,61,72,70,64,76,62,39,63,56,105,77,92,74,62,61,71,79,113,64,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,12,55,89,88,94,81,71,67,42,55,63,76,96,92,79,78,81,70,51,63,115,108,83,92,79,73,42,35,28,18,45,40,30,24,37,23,34,13,27,31,31,19,104,96,94,107,109,127,75,84,53,53,59,56,34,27,58,68,70,74,75,71,42,47,47,101,82,11,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,20,46,87,97,102,102,75,65,61,45,83,81,91,94,83,94,75,67,36,60,89,88,89,85,85,62,28,22,41,9,31,61,49,36,37,14,57,30,35,32,14,32,72,131,139,112,80,91,76,77,61,55,52,76,69,54,51,70,64,64,65,55,45,53,61,100,85,1,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6,25,68,95,87,94,105,87,101,85,85,81,81,51,72,97,103,96,54,45,84,109,101,115,96,59,75,42,20,40,62,51,27,52,21,13,27,42,30,50,35,36,41,108,139,73,73,61,66,94,91,76,51,59,79,71,80,76,68,58,57,47,43,55,54,76,80,20,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
