NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,14,30,43,50,68,88,85,58,62,86,90,97,86,83,60,82,100,90,105,90,95,96,83,83,91,79,69,71,49,16,3,5,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,15,36,53,56,64,88,83,83,71,69,92,73,64,76,83,81,88,88,71,78,84,78,78,78,86,89,87,86,63,59,60,33,6,5,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,8,29,76,75,78,78,90,97,79,71,76,91,84,65,60,71,86,80,83,94,64,53,54,65,86,76,71,66,68,85,70,49,57,62,42,10,2,5,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,9,6,41,87,105,103,100,97,91,91,67,61,60,73,62,41,71,79,90,63,61,87,83,67,63,57,53,50,61,64,66,91,82,90,84,75,82,67,41,4,11,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,8,11,12,58,89,85,79,87,95,83,77,70,78,86,70,51,57,86,93,100,68,66,80,78,80,56,56,47,27,28,57,85,92,94,93,98,93,82,86,81,55,13,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,12,13,33,36,36,65,91,85,77,77,88,94,96,90,77,59,42,71,94,86,99,71,71,87,48,57,60,72,67,43,44,65,89,68,93,90,98,96,71,71,85,99,59,10,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,6,28,63,91,79,87,73,69,69,69,75,72,76,67,71,49,40,35,67,79,94,79,36,49,72,92,80,80,81,69,48,56,65,64,77,79,88,80,79,72,76,90,89,84,42,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,9,30,76,105,89,82,78,86,86,64,83,89,73,75,77,67,56,41,31,56,94,61,23,24,36,54,50,76,78,76,86,75,51,57,82,82,84,75,75,74,74,87,90,86,83,79,37,7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,17,56,75,77,74,69,76,80,84,76,71,83,70,64,79,64,42,32,43,66,82,95,69,34,45,106,116,98,86,52,39,60,45,50,76,64,73,75,82,72,77,88,87,93,89,87,74,34,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,13,33,50,69,69,80,77,73,72,77,92,71,74,69,39,48,63,59,50,51,70,88,98,78,32,39,77,78,74,70,69,69,57,52,44,78,73,64,71,69,67,72,92,90,71,67,84,98,77,14,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,2,8,35,72,75,77,89,96,80,79,67,63,72,79,85,75,62,51,62,51,73,71,81,115,80,81,44,52,70,61,88,87,76,52,42,38,56,72,73,63,76,86,63,67,75,72,57,55,68,82,95,63,11,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,8,9,78,115,100,86,78,83,70,76,75,85,84,78,88,63,55,50,67,79,74,90,96,103,114,126,114,72,69,97,99,65,27,37,49,64,70,60,74,66,77,70,51,71,74,66,56,35,48,73,100,96,29,21,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,10,15,46,103,101,88,57,51,52,66,73,80,93,72,70,68,52,44,63,54,70,88,79,99,81,103,96,103,81,77,84,61,51,46,44,40,75,71,51,74,79,63,61,55,59,59,58,46,44,51,52,81,101,56,8,8,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,4,22,83,88,71,51,42,46,54,75,68,80,75,72,66,42,56,47,51,79,89,88,95,95,96,96,59,91,65,51,94,83,85,84,68,58,71,74,61,66,84,74,52,46,61,66,47,52,53,44,38,43,77,84,42,8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6,7,31,76,70,84,84,88,71,50,61,77,93,81,71,60,61,61,59,68,85,65,65,89,98,86,37,58,98,65,38,68,78,96,102,74,52,80,93,65,44,20,44,52,49,52,59,52,62,72,86,76,63,58,87,70,2,11,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,8,6,15,37,66,77,68,51,67,90,78,65,60,52,65,67,70,63,53,90,103,85,64,65,68,84,81,41,91,66,75,104,78,82,95,92,61,51,83,79,76,62,26,40,54,52,50,70,88,86,87,84,86,92,84,79,76,29,13,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,8,2,19,47,65,93,83,69,70,64,85,86,60,51,57,63,65,81,81,75,90,101,63,55,52,37,58,52,83,89,86,71,55,57,48,57,43,45,74,92,80,92,83,59,55,45,70,73,80,89,70,73,66,82,104,92,68,37,11,12,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,2,13,4,50,85,98,90,105,99,91,80,71,92,65,67,72,63,67,79,83,79,85,101,80,71,58,52,55,29,40,83,126,76,40,38,40,33,50,77,66,73,78,84,77,64,41,47,67,59,70,85,81,87,76,71,52,63,43,36,18,3,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,2,4,26,63,72,80,87,86,74,78,74,88,101,62,57,59,70,58,57,77,76,83,67,81,62,69,46,35,72,67,81,89,108,73,34,29,74,94,104,112,79,80,86,87,76,39,43,59,68,77,53,69,79,70,47,51,68,76,69,25,17,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,5,16,55,75,87,90,77,72,72,99,88,74,93,85,87,74,73,74,76,106,99,97,78,75,81,91,60,44,66,76,92,51,62,45,39,53,57,85,72,94,93,77,86,86,68,39,52,39,55,73,70,89,86,69,71,81,93,96,87,55,3,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,0,5,29,78,89,81,79,82,76,64,73,67,78,92,100,101,89,74,59,76,77,83,96,89,74,87,81,73,65,44,49,41,32,48,52,66,74,94,92,81,88,59,74,80,71,59,40,42,45,67,82,81,82,76,71,69,60,62,68,76,70,20,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,4,5,47,76,82,90,87,91,83,76,87,72,75,71,68,86,85,85,58,61,96,85,86,77,62,73,55,53,79,59,78,86,62,55,70,87,92,85,67,54,65,69,54,80,97,82,69,34,47,51,56,63,50,61,55,65,62,58,67,87,48,17,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,1,19,65,90,93,84,83,79,81,69,69,84,89,86,81,69,52,64,64,76,91,86,76,109,87,61,51,60,83,64,78,58,62,67,71,96,84,79,53,20,34,34,45,86,70,55,45,42,41,67,57,61,77,75,83,85,88,76,69,52,32,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,6,32,71,96,85,81,79,71,111,105,89,72,58,71,73,98,79,56,58,68,101,101,92,85,74,79,83,82,42,43,60,65,82,68,63,73,99,81,33,25,30,38,48,79,75,74,75,28,23,31,66,61,59,55,71,79,74,88,88,75,36,24,16,16,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,5,37,97,110,79,65,78,97,88,70,86,83,84,70,61,74,58,69,64,73,96,80,64,41,53,77,78,66,65,60,43,35,39,72,92,86,77,31,33,23,21,25,23,46,94,88,65,25,31,32,71,84,67,85,69,64,56,56,78,91,88,61,26,5,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,12,54,91,79,82,83,68,85,92,101,98,100,77,58,62,63,54,58,64,84,114,103,84,37,52,52,24,12,13,37,36,67,73,66,53,42,22,37,47,15,22,22,67,66,80,70,60,35,33,26,19,48,74,67,62,78,69,97,83,98,94,89,47,15,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,10,57,78,83,89,80,98,104,98,91,54,52,67,81,64,33,48,49,56,67,89,89,75,35,29,30,35,26,21,24,51,13,53,44,21,16,29,35,31,9,20,41,48,59,75,99,61,22,42,26,28,55,59,59,59,85,73,60,74,91,90,70,60,13,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,4,10,37,83,96,93,73,81,90,81,54,40,38,35,51,76,75,58,56,58,67,96,73,60,46,41,69,17,25,8,47,64,47,23,53,32,40,54,48,31,7,39,40,41,59,91,82,46,33,45,43,18,29,45,60,80,74,72,69,86,63,69,79,78,29,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,6,12,41,90,83,96,100,75,81,71,66,66,49,60,58,41,73,65,55,69,71,82,69,38,46,70,41,20,8,14,40,44,53,22,45,58,63,22,37,22,43,65,21,76,69,79,88,58,39,51,57,38,36,52,54,81,90,78,65,45,39,64,83,73,27,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,3,5,59,95,108,88,72,86,86,77,83,67,55,75,53,60,54,57,59,72,99,95,83,53,40,44,41,26,29,12,34,28,44,47,39,34,34,41,17,27,52,57,47,65,64,57,94,69,64,48,42,40,41,25,43,42,63,45,22,31,48,83,87,62,14,20,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,9,33,78,77,85,61,58,79,79,92,74,68,56,60,57,54,50,49,52,61,78,79,85,82,66,63,43,37,49,16,33,23,44,65,41,29,54,18,28,36,22,55,47,51,73,77,71,75,56,54,65,50,46,44,46,44,52,51,44,57,66,84,82,41,9,9,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,14,68,84,82,68,46,62,79,78,63,63,63,67,64,52,49,44,41,51,60,92,64,79,99,63,74,48,31,42,37,7,37,47,24,16,45,12,32,29,33,45,44,28,57,90,95,71,46,62,61,61,95,88,106,62,36,40,46,53,68,83,74,40,57,34,8,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,8,44,80,76,78,82,82,68,87,77,62,58,59,56,57,57,36,30,27,43,34,63,97,101,76,43,58,47,27,50,44,43,31,31,30,40,58,36,51,45,50,54,78,99,75,79,61,53,56,53,58,85,73,70,71,54,36,40,35,49,73,68,79,57,45,11,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,7,70,99,86,79,80,63,62,54,67,60,58,64,82,64,52,51,34,50,45,65,81,74,73,76,45,32,46,58,61,22,52,45,56,34,24,51,17,35,21,61,30,53,96,118,110,88,64,39,60,88,90,86,75,70,66,56,71,51,55,47,83,94,87,87,33,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,52,99,96,84,77,65,62,62,41,35,33,37,53,56,77,77,41,43,55,43,70,100,90,65,75,43,35,42,25,25,21,50,69,33,19,8,36,71,58,23,28,49,67,64,82,70,73,71,51,67,69,54,31,60,76,75,79,75,80,57,46,39,78,91,109,62,6,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,8,74,94,74,78,71,91,64,45,23,27,40,58,76,78,106,107,72,35,39,45,74,85,89,100,100,63,30,22,31,57,38,15,38,27,47,36,36,29,31,21,35,78,87,68,70,99,84,68,56,44,64,76,81,60,44,70,80,80,76,68,47,25,60,82,113,80,3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7,66,83,71,80,79,98,83,78,70,64,82,90,98,76,72,75,61,33,27,32,83,82,61,93,65,73,28,53,73,27,81,65,64,44,25,53,54,33,34,32,46,76,45,99,93,86,79,48,55,39,56,42,68,54,24,59,77,75,72,47,46,41,67,70,107,78,3,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,13,45,85,97,92,87,80,77,71,80,86,75,77,83,81,102,86,78,59,36,55,37,73,65,83,69,39,40,39,46,33,63,42,19,50,40,45,28,9,65,64,51,73,103,76,76,66,32,55,20,44,92,74,59,63,95,83,72,57,70,78,71,68,68,72,94,90,5,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,24,71,101,96,96,85,95,83,62,68,75,63,60,69,81,95,52,38,46,61,52,59,63,74,85,88,49,5,36,33,44,18,26,43,49,53,37,75,73,36,44,55,67,73,80,71,60,38,47,73,65,48,41,58,56,45,47,54,59,73,77,62,71,73,84,114,43,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
